LCU,0,69.52,2016-01-02 13:39:53.020
LCU,0,69.52,2016-01-02 13:46:09.933
LCU,0,42.16,2016-01-01 11:21:50.803
LCU,0,98.20,2016-01-01 11:37:30.090
LCU,0,32.21,2016-01-02 13:42:22.133
LCU,0,42.00,2016-01-02 14:36:29.650
LCU,0,33.00,2016-01-02 15:55:38.443
LCU,0,51.28,2016-01-02 16:23:16.757
LCU,0,22.40,2016-01-02 16:58:52.060
LCU,0,135.26,2016-01-02 13:53:44.163
LCU,0,45.00,2016-01-02 13:58:10.980
LCU,0,98.20,2016-01-02 17:39:20.453
LCU,0,42.16,2016-01-02 17:44:55.083
LCU,0,98.20,2016-01-02 17:45:17.507
LCU,0,69.52,2016-01-03 23:08:11.200
LCU,0,70.53,2016-01-04 08:05:53.390
LCU,0,184.04,2016-01-04 08:08:26.767
LCU,0,217.51,2016-01-04 07:16:25.770
LCU,0,42.16,2016-01-04 07:16:52.410
LCU,0,69.52,2016-01-04 07:17:18.000
LCU,0,80.73,2016-01-04 07:17:46.627
LCU,0,130.00,2016-01-04 08:14:11.453
LCU,0,115.00,2016-01-04 08:20:06.357
LCU,0,100.00,2016-01-04 08:42:11.977
LCU,0,22.40,2016-01-04 08:49:06.013
LCU,0,53.19,2016-01-04 07:33:51.420
LCU,0,78.64,2016-01-04 08:26:01.760
LCU,0,100.00,2016-01-04 08:15:22.657
LCU,0,51.28,2016-01-04 08:26:38.317
LCU,0,60.40,2016-01-04 08:28:23.737
LCU,0,199.05,2016-01-04 08:29:18.520
LCU,0,98.20,2016-01-04 08:35:06.040
LCU,0,51.28,2016-01-04 08:36:28.213
LCU,0,60.40,2016-01-04 08:36:41.287
LCU,0,145.08,2016-01-04 08:39:33.677
LCU,0,87.76,2016-01-04 08:46:26.983
LCU,0,88.26,2016-01-04 08:49:49.867
LCU,0,19.14,2016-01-04 08:53:23.373
LCU,0,51.28,2016-01-04 08:57:09.737
LCU,0,51.28,2016-01-06 18:12:19.503
LCU,0,69.52,2016-01-06 18:15:12.757
LCU,0,69.52,2016-01-06 18:19:56.147
LCU,0,60.40,2016-01-06 18:20:26.413
LCU,0,146.53,2015-12-31 15:38:17.617
LCU,0,22.40,2015-12-31 16:09:56.913
LCU,0,25.67,2015-12-31 19:30:50.657
LCU,0,76.58,2016-01-06 17:01:32.230
LCU,0,60.40,2016-01-06 18:43:15.200
LCU,0,118.08,2016-01-06 18:55:15.683
LCU,0,28.94,2016-01-06 18:58:21.957
LCU,0,51.28,2015-12-31 16:10:42.327
LCU,0,52.51,2015-12-31 16:17:04.743
LCU,0,51.28,2015-12-31 16:17:40.007
LCU,0,72.09,2015-12-31 16:18:42.767
LCU,0,87.76,2016-01-06 19:33:58.977
LCU,0,32.21,2016-01-06 19:34:05.810
LCU,0,60.40,2016-01-06 19:49:08.593
LCU,0,78.64,2016-01-06 20:04:57.287
LCU,0,597.99,2016-01-06 23:35:37.630
LCU,0,127.08,2016-01-07 00:07:41.600
LCU,0,199.05,2015-12-31 18:00:23.007
LCU,0,12.59,2016-01-06 20:28:37.587
LCU,0,87.76,2016-01-06 20:30:07.290
LCU,0,14.95,2016-01-06 20:43:57.280
LCU,0,33.04,2015-12-31 18:05:04.207
LCU,0,28.94,2016-01-06 21:52:21.130
LCU,0,15.86,2015-12-31 19:07:40.760
LCU,0,122.66,2015-12-31 20:12:58.120
LCU,0,101.83,2016-01-07 05:18:29.300
LCU,0,69.52,2016-01-07 06:48:25.847
LCU,0,51.28,2016-01-07 07:31:01.010
LCU,0,78.64,2016-01-07 08:04:27.963
LCU,0,181.26,2016-01-07 08:06:26.837
